partei;zeitraum;document;Anzahl Segmente
AfD;Wahlprogramm;"['Für gut ausgebildete Fachkräfte aus dem In- und Ausland ist Deutschland nicht mehr attraktiv: Zu abschreckend sind hohe Steuern und Abgaben, mangelnde Sicherheit im öffentlichen Raum, unzureichende Schulbildung in öffentlichen Schulen, knapper, teurer Wohnraum sowie geringe Chancen auf Eigentumsbildung und eine auskömmliche Alterssicherung.', '• Senkung der Einkommensteuer durch einen deutlich höheren Grundfreibetrag', '• einen Stopp der Abwanderung heimischer Fachkräfte und die Zurückgewinnung Ausgewanderter durch attraktive Rahmenbedingungen für Arbeit, Vermögensbildung,Ausbildung und Sicherheit', '• Reduzierung von Fachkräftemangel durch höhere Erwerbsanreize, indem Einkommensteuern gesenkt werden und das Bürgergeld unattraktiver gemacht wird,', '• Ermöglichung eines höheren Lebensverdienstes durch früheren Berufseintritt und weniger Teilzeitarbeit,', '• Begrenzung der Zuwanderung auf qualifizierte Arbeitskräfte, damit diese am Ende ihres Erwerbslebens nicht auf deutsche Sozialleistungen angewiesen sind.', 'Einen Anspruch auf Leistungen aus der Arbeitslosenversicherung soll nur haben, wer die Arbeitslosigkeit nicht selbst herbeigeführt hat. Grundsätzlich soll der Anspruch auf Arbeitslosengeld für Personen, die ab 2026 erstmalig eine sozialversicherungspflichtige Beschäftigung aufnehmen, erst nach drei vollen Beitragsjahren eintreten und zunächst auf sechs Monate beschränkt werden.', 'Da alle erwachsenen Bürgergeldempfänger grundsätzlich als erwerbsfähig gelten, ist es unser Ziel, sie kurzfristig wieder in Arbeit zu bringen. Denn je länger die Arbeitslosigkeit andauert, desto schwieriger wird die Wiedereingliederung in den Arbeitsmarkt, und desto teuer wird das Bürgergeld.', 'So verwundert es nicht, dass die Zahl der Arbeitsvermittlungen von Arbeitslosen in den Jobcentern seit Einführung des Bürgergeldes um fast 6 % gesunken ist. Obwohl wir über 4 Millionen erwerbsfähige Bürgergeldbezieher haben, konnten die den Jobcentern 2024 durchschnittlich gemeldeten rund 700.000 offenen Arbeitsstellen nicht besetzt werden.', 'Zudem sind mehrere Hunderttausend Bürgergeldempfänger de facto erwerbsunfähig und blockieren damit die Vermittlung der tatsächlich Arbeitsfähigen.', 'Viele Arbeitslose werden in Maßnahmen „geparkt“, die die Arbeitslosen selbst für sinnlos halten. Insgesamt ist die derzeitige Vermittlungsquote mit 1,8 Vermittlungen pro Jahr und Vermittler viel zu niedrig und dadurch auch die einzelne Vermittlung viel zu teuer.', '• eine sozialversicherungspflichtige Erwerbstätigkeit ohne „aufstockende“ Sozialleistungen von mindestens zehn Jahren in Deutschland zur Voraussetzung für den Bürgergeld-Bezug ausländischer Staatsangehöriger machen und ihren Bürgergeld-Bezug auf ein Jahr begrenzen,', '• Arbeitsagenturen und Jobcenter berufsfeldorientiert organisieren und vorrangig mit branchenerfahrenen Vermittlern besetzen,', '• stellenorientierte, passgenauere „Matching“-Verfahren für Arbeitssuchende einführen,', '• die direkte Kontaktpflege zwischen Arbeitsvermittler und relevanten Arbeitgebern organisieren,', '• die persönliche Sicherheit der Mitarbeiter in den Jobcentern erhöhen,', 'Die Inflation ist für viele Menschen in Deutschland ein großes Problem und belastet sie finanziell in einer erheblichen, teilweise sogar existenzgefährdenden Weise. Besonders die Preisentwicklung bei Nahrungsmitteln treibt die Inflation an. Der aktuelle Grundfreibetrag zur Freistellung des Existenzminimums ist aus unserer Sicht zu niedrig. Der einkommensteuerliche Grundfreibetrag soll auf 15.000 Euro erhöht werden, von der bisherigen Anlehnung an sozialhilferechtliche Regelungen wird Abstand genommen. Die Freibeträge sollen indexiert werden, um auch zukünftig heimliche Steuererhöhungen auszuschließen. Diese Maßnahmen tragen dem Lohnabstandsgebot Rechnung und motivieren dazu, am Erwerbsleben teilzunehmen. Die korrespondierende Verschiebung von weiteren Tarifeckwerten bis hin zum Spitzensteuersatz halten wir ebenfalls für erforderlich.', 'Die häufig als Rechtfertigung für Massenmigration herangezogene Behauptung eines „flächendeckenden Fachkräftemangels“ muss kritisch hinterfragt werden. Es gibt ausreichend potenzielle Arbeitskräfte. Doch bleiben sie häufig aufgrund unattraktiver Arbeitsbedingungen und falscher Einkommensanreize im Steuerrecht sowie beim Bürgergeld dem Arbeitsmarkt oder ihrem Ausbildungsberuf fern. So arbeiten beispielsweise 200.000 bis 300.000 ausgebildete Pflegekräfte nicht in ihrem Beruf. Es gibt keinen Mangel an Pflegekräften, sondern einen Mangel an Pflegekräften, die unter den aktuellen Bedingungen bereit sind, in der Pflege zu arbeiten. Die Lösung kann nicht darin bestehen, die schlechten Bedingungen – hohe Dokumentationspflichten, systematische Unterbesetzung, zu wenig Zeit für menschliche Zuwendung, verlässliche Arbeitszeiten – beizubehalten und Ausländer die durch schlechte Politik gerissenen Fachkräftelöcher auffüllen zu lassen, sondern die Pflegefachkräfte durch bessere Bedingungen zurück in den Beruf zu holen. Darüber hinaus wären zwei Drittel der Teilzeitkräfte bereit, ihre Arbeitszeit aufzustocken – wenn sich die Bedingungen verbessern. Ähnliches gilt für viele weitere Branchen! Indem wir die politischen und wirtschaftlichen Rahmenbedingungen für Unternehmer und die deutsche Arbeiterschaft verbessern, bekämpfen wir den Fachkräftemangel – wo es ihn denn tatsächlich gibt – am besten.', 'Zuwanderung aus fremden Zivilisationen löst kein wirtschaftliches Problem Deutschlands, sondern schafft zusätzliche Probleme: Ein erheblicher Teil der Zuwanderer, die in den letzten Jahren nach Deutschland gekommen sind, bleibt aufgrund mangelnder Integrationsbereitschaft, fehlender Qualifikationen oder der falschen Anreize des Sozialsystems dauerhaft von staatlicher Unterstützung abhängig. Bereits heute zeigt sich dies an den Zahlen der Bundesagentur für Arbeit: Von rund 4 Millionen erwerbsfähigen Bürgergeld-Beziehern haben über 2,5 Millionen – fast zwei Drittel – einen Migrationshintergrund. Diese Entwicklung verdeutlicht, dass die Einwanderung vor allem in die Sozialsysteme erfolgt, welche dadurch bis an ihre Belastungsgrenzen strapaziert werden. Die gesamtwirtschaftlichen Kosten dieser Politik werden auf bis zu 5,8 Billionen Euro geschätzt, sollte die jährliche Zuwanderung von 300.000 Menschen aufrechterhalten bleiben. Um diese Ausgaben zu finanzieren, greift der Staat zunehmend in die Taschen der hart arbeitenden Bevölkerung. Dies jedoch macht Deutschland für qualifizierte Fachkräfte, ob einheimisch oder ausländisch, immer unattraktiver.', 'Die Folgen sind alarmierend: Jährlich verlassen etwa 210.000 deutsche Staatsbürger im Alter von 20 bis 40 Jahren das Land, davon drei Viertel mit Hochschulabschluss – eine Tendenz, die weiter ansteigt. Dieser negative Wanderungssaldo, bei dem hochqualifizierte Kräfte auswandern und niedrigqualifizierte Menschen einwandern, stellt eine massive Bedrohung für die wirtschaftliche und soziale Stabilität unseres Landes dar. Die AfD setzt sich daher das Ziel, diesen Trend umzukehren. Deutschland muss als Arbeitsstandort wieder so attraktiv werden, dass ausgewanderte deutsche Fachkräfte zurück in die Heimat wollen.', 'Vor jeglicher weiterer außereuropäischer Fachkräfteeinwanderung werden wir zunächst die heimischen Potenziale ausschöpfen. Geeignete außereuropäische Arbeitskräfte werden wir danach bedarfsgerecht nach strikten Kriterien auswählen. Folgende Maßnahmen werden wir in diesem Zusammenhang umsetzen:', '• Auch technologische Lösungen wie Künstliche Intelligenz (KI), Robotik und Digitalisierung oder ökonomische Produktivitätssteigerungen sind zur Bekämpfung eines etwaigen Fachkräftemangels konsequent umzusetzen.', '• Bei ungelernten Personen sind in erster Linie Erwerbsfähige zu qualifizieren, die bereits heute legal in Deutschland leben.', '• Für außereuropäische Fachkräfte ist das Fachkräfteeinwanderungsrecht zu reformieren. Im Rahmen eines Auswahlverfahrens werden wir ein Punktesystem mit klaren Auswahlkriterien, wie zum Beispiel Berufserfahrung, bereits bestehende Arbeitsverhältnisse beziehungsweise vorhandene -verträge, ausreichende Sprachkenntnisse et cetera einführen und bedarfsgerecht entsprechende Branchen und Quoten festlegen.', 'Grundsätze der fachlichen Eignung und beruflichen Qualifikation haben auch für das Spitzenpersonal des Staates zu gelten. Dies gilt auch für die Geschäftsführungen aller Unternehmen, die von der öffentlichen Hand beherrscht werden.', '• Krippen und Kitas sind personell ausreichend und qualifiziert zu besetzen. Der bestehende Fachkräftemangel kann vor allem durch das von uns geforderte Betreuungsgehalt reduziert werden, das die Nachfrage nach Kita-Plätzen deutlich senken wird.', 'Künstler, Musiker und freie Pädagogen sind oft als Freiberufler schwierigsten finanziellen Bedingungen ausgesetzt. Eine Umsatzsteuerpflicht ist nicht realistisch umzusetzen und drängt diese Personen in illegale Beschäftigungsverhältnisse. Wir werden künstlerische und pädagogische Tätigkeiten im Kunst- und Kulturbereich bis zu einer sinnvollen Einkommensgrenze von der Umsatzsteuerpflicht befreien. Als Pädagogen sind sie oftmals in prekären Anstellungsverhältnissen stundenweise an Volks- oder Musikschulen beschäftigt. Die Möglichkeit einer Sozialversicherung zum Beispiel über die Künstlersozialkasse muss in jedem Fall gewährleistet sein.', 'Wir treten dafür ein, dass Arbeitnehmer immer deutlich bessergestellt sind als Empfänger von Sozialleistungen. Ihre Arbeit soll eine auskömmliche und sichere Rente gewährleisten.', 'Wir tragen Sorge dafür, dass wirklich Bedürftige in den Grundsicherungssystemen aufgefangen werden. Ein selbstgewähltes Leben auf Kosten der Allgemeinheit wird nicht gefördert. Mit unseren Maßnahmen bringen wir wieder Optimismus und Zuversicht in die Gesellschaft. Viele Regelungen der EU schwächen Wirtschaft und Wettbewerb, statt sie zu stärken. Beispiele dafür sind der „Green Deal“ und der Einfluss auf Energiefragen.', '• die Bereitstellung eines zusätzlichen Steuerfreibetrags für Rentner, um Senioren im Arbeitsmarkt zu halten', '• unser Konzept „Aktivierende Grundsicherung“, mit dem wir hunderttausende arbeitsfähige Bürgergeldempfänger in den Arbeitsmarkt zurückbringen', 'Eigenverantwortung als Einstehen für die Folgen des eigenen Handelns ist ein unverzichtbares Merkmal jeder freien Gesellschaft und gleichzeitig unabdingbarer Bestandteil der Menschenwürde – auch im Bereich der wirtschaftlichen und sozialen Teilhabe.', 'Ausgangspunkt für die Stärkung der Eigenverantwortung ist für uns neben der Stärkung des familiären Lebens eine umfassende Schulbildung, die unsere jungen Bürger zu gut gebildeten und kritischen Mitgliedern unserer Gesellschaft macht, den Grundstein für eine erfolgreiche berufliche Entwicklung legt und sie zur Mitwirkung in Staat und Ehrenamt befähigt. Unser Verständnis von Bildung schließt neben geistigen Fähigkeiten und handwerklichem Können auch soziale Kompetenz mit ein.', 'Die Stimmung der Bürger unseres Landes ist heute von Verunsicherung und Pessimismus geprägt: Unsicherheit durch bürgerferne Politik; Unsicherheit darüber, was man noch sagen darf; Unsicherheit über die Sicherheit in unseren Städten; Angst vor einem großen Krieg und Sorge um die finanzielle Zukunft.', '• Vermittlung praxisorientierter Kenntnisse in den Bereichen Sozialversicherungen, Wirtschaft und Geldanlage bereits in der Schule,', '• erweiterte steuerliche Absetzbarkeit für die private, kapitalgedeckte Altersvorsorge,', 'Während die Sozialversicherungen (Renten-, Kranken-, Pflege-, Arbeitslosenversicherung) durch Beiträge von Arbeitnehmern finanziert werden, sind Sozialleistungen eine durch Steuern finanzierte Unterstützungsleistung. Versicherungsfremde Leistungen sind daher nicht aus den Beiträgen zu den Sozialversicherungen, sondern aus dem Bundeshaushalt zu finanzieren. Dennoch wurde die Sanierung des Haushalts 2024 zum Teil aus den Sozialversicherungen finanziert, wie die Bewältigung von Coronamaßnahmen unter Rückgriff auf die Pflegekasse, was einen klaren Missbrauch der dem Staat anvertrauten Sozialversicherungsbeiträge darstellt.', 'Durch das Beenden dieser Zweckentfremdung können Leistungen erhöht oder die Beiträge gesenkt werden. Für die Rentenversicherung bedeutet die Übernahme der nicht beitragsgedeckten Leistungen durch den Bundeshaushalt, dass allein dadurch knapp zwölf Prozent höhere Mittel für die Rentenfinanzierung zur Verfügung stünden.', 'Wir streben eine Rentenversicherung an, mit der Erwerbstätige sich wieder einen finanziell gesicherten Lebensabend erarbeiten können. Wir halten es dabei für zwingend erforderlich, auch unseren derzeitigen Senioren, die in einem langen Arbeitsleben unser Land und unseren Wohlstand aufgebaut haben, einen Lebensabend in Würde zu ermöglichen. Dazu gehört vor allem eine signifikante Erhöhung ihrer Renten. Unser ferneres Ziel ist es, in mehreren Schritten das durchschnittliche Rentenniveau der westeuropäischen Länder zu erreichen, das nach Rechnung der EU (Eurostat) derzeit bei gut 70 Prozent des letzten Nettoeinkommens und damit deutlich höher liegt als das deutsche.', 'Das deutsche Rentenniveau ist mit nur 53 % des letzten Nettogehalts nach Eurostat eines der niedrigsten in Westeuropa. Dieses Niveau bedeutet für einen großen Teil der Rentner bittere Altersarmut. In Österreich etwa bezieht ein Arbeitnehmer mit Durchschnittslohn nach 45 Arbeitsjahren eine Rente von 2.600 €, ein vergleichbarer Rentner in Deutschland magere 1.500 €. Schaut man sich die Differenz zwischen den beiden Renten an, so entstehen etwa 30 % des Unterschieds durch die höheren Rentenbeiträge in Österreich. Weitere 30 % werden generiert, weil in Österreich auch Bevölkerungsgruppen in die Rentenkasse einzahlen, die bei uns davon befreit sind, zum Beispiel Politiker und Beamte. Weitere 15 % werden durch höhere Staatszuschüsse erzielt. Lediglich die etwas jüngere Bevölkerungsstruktur lässt sich kurzfristig nicht kopieren. Durch sie entstehen die restlichen 25 % des Unterschieds. Das heißt aber auch: Eine ähnlich hohe Rente wie in Österreich ist langfristig auch bei uns möglich.', 'Wir wollen der Rentenversicherung mehr Beitragszahler zuführen, die Verrentung flexibler und gerechter gestalten und Anreize für eine freiwillige Verlängerung der Lebensarbeitszeit setzen, indem wir:', '• Verbeamtungen nur noch für diejenigen vorsehen, die mit Hoheitsaufgaben betraut sind, so dass die große Mehrheit der Staatsbediensteten in die Rentenversicherung einzahlt,', '• Politiker in die gesetzliche Rentenversicherung einbeziehen,', '• ein flexibles Renteneintrittsalter, abschlagsfrei nach 45 beitragsberechtigten Arbeitsjahren, ermöglichen,', '• das Fremdrentenrecht in Anbetracht der systematischen Benachteiligung von Spätaussiedlern reformieren,', '• die anstehenden Rentenbeitragsanhebungen durch Steuersenkungen für Beschäftigte und Unternehmen ausgleichen,', '• die Zuverdienste von Witwen und Witwern nicht auf die Hinterbliebenenrente anrechnen,', 'Die Chancen des Kapitalmarktes zur Sicherung unserer Renten wurden in den letzten Jahrzehnten sträflich vernachlässigt. Die AfD setzt sich dafür ein, dass die individuelle private wie auch betriebliche Altersvorsorge beispielsweise mit Aktien, ETFs und herkömmlichen Fonds endlich systematisch steuerlich gefördert wird. Dazu wollen wir von den erfolgreichen Modellen anderer Länder lernen und deren bewährte Konzepte an unsere Bedürfnisse anpassen. Die hochbürokratischen und komplexen bisherigen Modelle der Vorsorgeförderung wollen wir dabei ablösen.', 'Das „Junior-Spardepot“ ergänzt das bestehende Altersvorsorgesystem um eine aus Steuermitteln finanzierte, kapitalgedeckte Altersvorsorge. Für jedes neugeborene Kind mit deutscher Staatsangehörigkeit und dauerhaftem Aufenthalt in Deutschland wird ein individuelles Altersvorsorge-Depot eingerichtet. Bis zum vollendeten 18. Lebensjahr sollen monatlich 100 Euro aus Steuermitteln in einen ETF-Sparplan oder Aktienfonds-Sparplan eingezahlt werden. Ab dem 18. Geburtstag kann der Sparplan mit eigenen Beiträgen weitergeführt werden. Die Auszahlung erfolgt ab dem 65. Lebensjahr über einen Auszahlplan, wobei bis dahin eine Verwendung des Kapitals ausgeschlossen ist.', '• Schaffung von Arbeitsanreizen für Rentner durch einen zusätzlichen Steuergrundfreibetrag in Höhe von 12.000 €,', '• eine Willkommensprämie von 20.000 € für neugeborene Babys, sofern bereits Rentenbeiträge in derselben Höhe eingezahlt worden sind, andernfalls eine Gutschrift auf zukünftige Rentenbeiträge in dieser Höhe (die Prämie wird aus Steuermitteln finanziert und reduziert die Rente nicht),', 'Für je zwei weitere Beitragsjahre erhöht sich der Anspruch danach um einen Monat. Zudem sollen Arbeitnehmer über 50 Jahre bereits zum Zeitpunkt der Kündigung durch den Arbeitgeber Anspruch auf einen Berechtigungsschein für eine private Arbeitsvermittlung erhalten. Da eine Wiedereingliederung in den Arbeitsmarkt umso schwieriger wird, je länger die Arbeitslosigkeit dauert, soll es auch während des Arbeitslosengeldbezugs intensive Beratungs-, Weiterbildungs- und Vermittlungsangebote geben.', 'Wir streben einen wirtschaftlichen Zustand an, in dem möglichst viele Bürger aus eigener Kraft ein auskömmliches, selbstbestimmtes Leben führen. Für Situationen, in denen das nicht möglich ist, existieren die Systeme der Grundsicherung: die Sozialhilfe bei Erwerbsunfähigkeit, die Grundsicherung für Arbeitssuchende und die Grundsicherung im Alter, wenn die Rente nicht reicht und kein Vermögen vorhanden ist. Die monatlichen Regelsätze pro Person fallen in den drei Systemen gleich hoch aus; die Nebenbedingungen wie Schonvermögen und Autobesitz sind jedoch unterschiedlich geregelt. Insbesondere sind die Grundsicherungsempfänger im Alter in diesen Positionen gegenüber Bürgergeldempfängern schlechter gestellt, was wir ändern werden.', 'Das nicht zielführende Bürgergeld wollen wir mittels unseres Konzepts „Aktivierende Grundsicherung“ neugestalten. Die übrigen Systeme der Grundsicherung behalten wir bei wie bisher.', 'Wir unterstützen sinnvolle Maßnahmen, die Menschen mit Einschränkungen eine bessere Teilhabe am gesellschaftlichen Leben ermöglichen. Deshalb stehen wir ein für den Erhalt spezialisierter Förderschulen, die den Lebensweg behinderter Menschen erleichtern. Die häusliche Betreuung Behinderter durch Angehörige wollen wir besser honorieren und bürokratische Auflagen abschaffen, wie zum Beispiel die eingeschränkte Nutzung des Behinderten-PKW durch pflegende Angehörige. Behinderten in Werkstätten möchten wir durch Mittelumschichtung den Erhalt des Mindestlohns ermöglichen; ein weitestgehend selbstbestimmtes Leben für Menschen mit Einschränkungen ist unser übergeordnetes Ziel.', 'Das Bürgergeld ist Teil unseres Sozialstaats und soll dazu dienen, an sich erwerbsfähige, aber momentan arbeitslose Mitglieder unserer Gesellschaft zu unterstützen, bis sie wieder auf eigenen Beinen stehen können. Bisheriges Ziel ist eine qualifizierte Reintegration in den ersten Arbeitsmarkt. Hierzu wurden die Aus- und Weiterbildungsmöglichkeiten gegenüber Hartz IV stark erweitert. Tatsächlich führen jedoch nur wenige Maßnahmen zu einer erfolgreichen Vermittlung in Arbeit.', 'Die höheren Regelbedarfssätze des „Bürgergeldes“ gegenüber Hartz IV haben im Gegenteil dazu geführt, dass die Zahl derjenigen massiv angestiegen ist, für die sich eine Erwerbstätigkeit schlichtweg nicht mehr lohnt; sie verbleiben dauerhaft im Bürgergeldbezug. Ein Elternpaar mit zwei Kindern beispielsweise bezieht ein vom Steuerzahler finanziertes Bürgergeld von rund 3.000€ monatlich für Regelbedarfe, Miete und Heizkosten, wozu normalerweise zwei Verdiener im Haushalt erforderlich sind. Hinzu kommen unter anderem noch eingesparte GEZ-Gebühren, kostenlose Kitas und Kindergärten und teilweise verbilligte oder kostenlose Tickets im öffentlichen Nahverkehr.', 'Experten gehen davon aus, dass etwa ein Drittel der Bürgergeldempfänger am Finanzamt und den Sozialversicherungen vorbei schwarzarbeitet. Die hohen Kosten dafür aber gehen zulasten der Steuerzahler, die dies in ihrer großen Mehrheit nicht länger mittragen möchten.', 'Die hohen Regelbedarfssätze im Bürgergeld stellen zudem einen der Magneten für die Einwanderung in unsere Sozialsysteme dar. Fast die Hälfte der Bürgergeldempfänger sind inzwischen Ausländer, von denen die meisten noch nie in unsere Sozialsysteme eingezahlt haben. Diese Masseneinwanderung in den Bürgergeld-Bezug bedroht dessen Finanzierbarkeit zulasten der tatsächlich bedürftigen Mitglieder unserer Gesellschaft, der Steuerzahler und des deutschen Sozialstaates in seiner Gesamtheit.', 'Wir werden diesen Fehlentwicklungen durch eine grundlegende Reform des Bürgergeldes resolut entgegenwirken.', 'Wir wollen erwerbsfähige Grundsicherungsbezieher schneller wieder in Arbeit bringen, damit sie wieder auf eigenen Beinen stehen können. Gleichzeitig senken wir so die Kosten für die Steuerzahler, die unsere Grundsicherungssysteme finanzieren. Dabei gehen wir vom Grundsatz aus, dass jeder, der arbeiten kann, auch arbeiten soll, anstatt der Gesellschaft zur Last zu fallen. Dazu wollen wir', '• erwerbsfähige Bürgergeldempfänger, die nach 6 Monaten noch immer im Leistungsbezug sind, zu gemeinnütziger Arbeit heranziehen,', '• die tatsächlich nicht erwerbsfähigen Bürgergeld-Bezieher aus den Jobcentern in die personengerechte Betreuung durch die Sozialämter überstellen bei gleichbleibender finanzieller Unterstützung, um die Jobcenter zu entlasten,', 'Die AfD will die derzeit zur Erhebung ausgesetzte Vermögensteuer sowie die Erbschaftssteuer abschaffen. Beide sind Substanzsteuern, das heißt sie werden unabhängig von der wirtschaftlichen Leistungsfähigkeit des Steuerbürgers erhoben. Substanzsteuern greifen auf Vermögen zu, die typischerweise aus versteuertem Einkommen entstanden sind. Sie führen somit zu einer Doppelbesteuerung. Sowohl der Verwaltungsaufwand für die Erhebung ist überproportional hoch als auch der Ertrag für die Staatseinnahmen nur marginal.', 'Hinzu kommt, dass die Erbschaftsteuer Fehlanreize im Hinblick auf den nachhaltigen Umgang mit erwirtschaftetem Vermögen beim Übergang zur nächsten Generation setzt. Im Erbfall kann sie zur Veräußerung von Unternehmen oder deren wirtschaftlicher Aufgabe sowie dem Verlust von Arbeitsplätzen führen. Zudem lassen sich verschiedene Vermögensformen nicht rechtssicher bewerten.', 'Der aktuell geltende Sparerpauschbetrag für Ledige von 1.000 Euro pro Jahr wird den sich ständig wandelnden Herausforderungen längst nicht mehr gerecht. Die AfD will den Sparerpauschbetrag auf 6.672 Euro erhöhen und an die Geringfügigkeitsgrenze koppeln, um den Menschen in Deutschland, vor allem dem Mittelstand, die Möglichkeit zu geben, ihr Vermögen sicher und steueroptimiert aufzubauen. Mit der Erhöhung des Sparerpauschbetrages schaffen wir eine echte Entlastung, die vor allem diejenigen erreicht, die auch durch kleinere Kapitalerträge einen wirksamen privaten Vermögensaufbau erzielen wollen. Es geht dabei um finanzielle Selbstbestimmung, um die Stärkung der privaten Altersvorsorge und um die Förderung nachhaltiger Investitionen ohne die Abhängigkeit von staatlichen Zuschüssen.', 'Die AfD fordert daher zur Senkung von Anreizen und zur Wahrung der sozialen Gerechtigkeit:', '• Zusätzlich darf die Anerkennung nicht länger den automatischen, sofortigen, zeitlich und inhaltlich unbegrenzten Anspruch auf alle Leistungen des Wohlfahrtsstaates bedeuten.', '• Der generationenübergreifende Zusammenhalt mit Großeltern und Urgroßeltern soll gefördert werden.', 'Die Geburtenrate liegt in Deutschland seit Mitte der 1970er Jahre weit unterhalb des Niveaus zur Bestandserhaltung. Inzwischen gibt es dringenden Handlungsbedarf, weil damit nicht nur ein Kulturabbruch droht, sondern auch der Zusammenbruch unserer Sozialversicherungen. Die Ursachen für den Geburtenrückgang sind vielfältig: Mit der Rentenreform von 1957 wurde die Altersvorsorge endgültig von der Kinderzahl entkoppelt. Mit Sorge beobachten wir, dass Teile der Gesellschaft ihren Kinderwunsch zurückstellen, zugunsten von Einkommen, Karriere oder Selbstverwirklichung. Eltern, die für Familienarbeit ganz oder teilweise zu Hause bleiben, werden in unserer Gesellschaft abgewertet. Insbesondere bei doppelberufstätigen Eltern sind Arbeit und Familie nur schwer vereinbar. Hinzu kommen kinderbezogene Mehrkosten für Wohnraum, Versorgung und Ausbildung, die bei der Bemessung von Steuern und Sozialversicherungen nur minimal ausgeglichen werden. Gerade Familien der mittleren Einkommensschicht werden dadurch massiv belastet, so dass deren Geburtenrate erschreckend gering ist. Schließlich sind immer weniger Paare wirtschaftlich in der Lage, Erziehungsarbeit zu leisten. Das alles führt zu durchschnittlich kleineren Familien oder zu einer gewollten Kinderlosigkeit.']";70
